Order_ID,Order_Date,Year,Month_No,Month,SKU,ASIN,Product_Name,Category,Sub_Category,Qty,Unit_Price,Discount_%,Amount,Status,Fulfilment,Shipping_Level,Sales_Channel,City,Region,Promotion,Stock_On_Hand,Lead_Time_Days,Reorder_Point
ORD-2024-112915,2024-12-22,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,2,48.98,0.2,78.37,Shipped,FBA,Priority,Marketplace,Hobart,TAS,Boxing Day,85,4,90
ORD-2024-112916,2024-12-22,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,49.39,0,49.39,Shipped,Seller Fulfilled,Standard,Amazon App,Sydney,NSW,None,89,1,50
ORD-2024-112917,2024-12-22,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,50.02,0.05,47.52,Delivered,FBA,Expedited,Amazon App,Adelaide,SA,Holiday Bundle,150,3,50
ORD-2024-112918,2024-12-22,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,48.59,0.15,41.3,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Adelaide,SA,Christmas Deal,63,3,60
ORD-2024-112919,2024-12-22,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,41.47,0.15,35.25,Shipped,FBA,Priority,Amazon App,Hobart,TAS,None,145,3,75
ORD-2024-112920,2024-12-22,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,40.07,0.2,32.06,Delivered,FBA,Priority,Marketplace,Hobart,TAS,Holiday Bundle,117,2,90
ORD-2024-112921,2024-12-22,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,41.44,0.05,0,Cancelled,FBA,Priority,Amazon App,Canberra,ACT,Boxing Day,86,1,75
ORD-2024-112922,2024-12-22,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,38.99,0.05,0,Cancelled,FBA,Priority,Amazon App,Perth,WA,Boxing Day,169,3,50
ORD-2024-112923,2024-12-22,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,38.31,0.05,0,Cancelled,Seller Fulfilled,Expedited,Amazon.com.au,Canberra,ACT,Holiday Bundle,103,3,40
ORD-2024-112924,2024-12-22,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,41.68,0,41.68,Delivered,Seller Fulfilled,Expedited,Marketplace,Brisbane,QLD,Holiday Bundle,158,2,75
ORD-2024-112931,2024-12-22,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,44.39,0.05,42.17,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Perth,WA,Holiday Bundle,105,2,50
ORD-2024-112932,2024-12-22,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,46.78,0.05,44.44,Delivered,FBA,Priority,Amazon.com.au,Perth,WA,Boxing Day,97,1,90
ORD-2024-112933,2024-12-22,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,43.98,0.15,0,Cancelled,Seller Fulfilled,Standard,Amazon App,Melbourne,VIC,Boxing Day,93,3,75
ORD-2024-112934,2024-12-22,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,2,44.16,0.15,0,Cancelled,FBA,Priority,Amazon App,Sydney,NSW,Holiday Bundle,93,5,50
ORD-2024-112935,2024-12-22,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,2,45.73,0.05,86.89,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Sydney,NSW,Boxing Day,135,2,90
ORD-2024-112936,2024-12-22,2024,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,2,82.61,0.1,148.7,Delivered,FBA,Expedited,Amazon App,Adelaide,SA,Holiday Bundle,119,3,60
ORD-2024-112937,2024-12-22,2024,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,76.17,0,76.17,Shipped,Seller Fulfilled,Priority,Amazon App,Brisbane,QLD,Boxing Day,171,5,75
ORD-2024-112938,2024-12-22,2024,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,3,79.28,0.2,0,Cancelled,Seller Fulfilled,Priority,Amazon.com.au,Sydney,NSW,Christmas Deal,98,4,60
ORD-2024-112939,2024-12-22,2024,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,83.46,0.05,79.29,Shipped,Seller Fulfilled,Expedited,Amazon App,Canberra,ACT,Christmas Deal,79,1,50
ORD-2024-112940,2024-12-22,2024,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,77.97,0,77.97,Delivered,FBA,Standard,Amazon App,Sydney,NSW,Christmas Deal,99,3,40
ORD-2024-112941,2024-12-22,2024,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,76.33,0.05,72.51,Delivered,FBA,Priority,Marketplace,Brisbane,QLD,Holiday Bundle,145,3,75
ORD-2024-112925,2024-12-22,2024,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,29.9,0.2,23.92,Delivered,Seller Fulfilled,Expedited,Amazon App,Melbourne,VIC,Holiday Bundle,110,5,50
ORD-2024-112926,2024-12-22,2024,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,29.73,0.05,0,Cancelled,FBA,Expedited,Amazon.com.au,Hobart,TAS,None,123,4,40
ORD-2024-112927,2024-12-22,2024,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,31.24,0.15,26.55,Delivered,FBA,Expedited,Amazon App,Brisbane,QLD,None,134,3,60
ORD-2024-112928,2024-12-22,2024,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,30.49,0,30.49,Delivered,FBA,Standard,Marketplace,Perth,WA,None,100,1,75
ORD-2024-112929,2024-12-22,2024,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,30.07,0.2,0,Cancelled,Seller Fulfilled,Expedited,Amazon App,Adelaide,SA,None,118,2,40
ORD-2024-112930,2024-12-22,2024,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,1,35.62,0.15,0,Cancelled,FBA,Priority,Amazon.com.au,Melbourne,VIC,Boxing Day,156,4,60
ORD-2024-112942,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.21,0.05,23.95,Delivered,FBA,Standard,Marketplace,Brisbane,QLD,Boxing Day,75,3,60
ORD-2024-112943,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.13,0,24.13,Delivered,FBA,Priority,Amazon.com.au,Brisbane,QLD,Boxing Day,99,4,90
ORD-2024-112944,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.52,0.05,24.24,Shipped,Seller Fulfilled,Priority,Marketplace,Hobart,TAS,None,66,4,75
ORD-2024-112945,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,26.04,0.2,20.83,Delivered,Seller Fulfilled,Standard,Amazon App,Brisbane,QLD,None,149,2,60
ORD-2024-112946,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,23.92,0.2,0,Cancelled,Seller Fulfilled,Standard,Amazon App,Canberra,ACT,Holiday Bundle,109,2,60
ORD-2024-112947,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,2,25.11,0.05,47.71,Delivered,FBA,Priority,Amazon App,Adelaide,SA,Christmas Deal,129,3,40
ORD-2024-112948,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.71,0,25.71,Delivered,Seller Fulfilled,Priority,Marketplace,Canberra,ACT,Christmas Deal,151,2,50
ORD-2024-112949,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.98,0.1,23.38,Delivered,FBA,Expedited,Marketplace,Canberra,ACT,Boxing Day,139,1,60
ORD-2024-112950,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.66,0,0,Cancelled,FBA,Priority,Amazon.com.au,Sydney,NSW,Boxing Day,125,2,40
ORD-2024-112951,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.76,0,24.76,Delivered,FBA,Standard,Amazon App,Perth,WA,Christmas Deal,124,3,90
ORD-2024-112952,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.56,0,24.56,Shipped,FBA,Expedited,Marketplace,Adelaide,SA,Holiday Bundle,86,2,50
ORD-2024-112953,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,26.02,0.2,20.82,Shipped,FBA,Standard,Amazon App,Adelaide,SA,Boxing Day,84,3,50
ORD-2024-112954,2024-12-22,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.85,0.1,22.37,Shipped,FBA,Priority,Amazon.com.au,Brisbane,QLD,Holiday Bundle,150,2,60
ORD-2024-112955,2024-12-22,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,55.07,0,55.07,Shipped,FBA,Expedited,Amazon.com.au,Melbourne,VIC,Boxing Day,126,3,40
ORD-2024-112956,2024-12-22,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,2,57.37,0.05,109,Delivered,FBA,Standard,Marketplace,Melbourne,VIC,Boxing Day,151,5,50
ORD-2024-112957,2024-12-22,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,2,56.83,0,113.66,Delivered,Seller Fulfilled,Expedited,Marketplace,Canberra,ACT,Holiday Bundle,78,3,60
ORD-2024-112958,2024-12-22,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,53.57,0.2,42.86,Delivered,Seller Fulfilled,Expedited,Amazon App,Canberra,ACT,Boxing Day,109,3,75
ORD-2024-112959,2024-12-22,2024,12,Dec,AMZ-KIT-001,B0KIT001,Air Fryer 5L,Kitchen,Appliances,1,101.85,0.1,91.66,Delivered,FBA,Priority,Marketplace,Hobart,TAS,Holiday Bundle,54,4,75
ORD-2024-112960,2024-12-22,2024,12,Dec,AMZ-KIT-001,B0KIT001,Air Fryer 5L,Kitchen,Appliances,1,102.98,0,102.98,Delivered,FBA,Standard,Amazon App,Melbourne,VIC,Christmas Deal,104,2,50
ORD-2024-112961,2024-12-22,2024,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,57.46,0.15,0,Cancelled,Seller Fulfilled,Expedited,Amazon App,Hobart,TAS,Boxing Day,87,4,50
ORD-2024-112962,2024-12-23,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,52.23,0.15,0,Cancelled,Seller Fulfilled,Expedited,Marketplace,Melbourne,VIC,Holiday Bundle,115,3,75
ORD-2024-112963,2024-12-23,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,48.56,0.1,43.7,Shipped,FBA,Expedited,Amazon.com.au,Adelaide,SA,Boxing Day,153,5,90
ORD-2024-112964,2024-12-23,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,3,49.05,0.1,0,Cancelled,Seller Fulfilled,Priority,Amazon.com.au,Sydney,NSW,Boxing Day,61,1,40
ORD-2024-112965,2024-12-23,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,51.76,0.2,41.41,Delivered,Seller Fulfilled,Expedited,Marketplace,Brisbane,QLD,Holiday Bundle,130,3,90
ORD-2024-112966,2024-12-23,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,50.58,0,50.58,Shipped,Seller Fulfilled,Expedited,Amazon.com.au,Sydney,NSW,Holiday Bundle,60,5,50
ORD-2024-112967,2024-12-23,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,49.39,0.1,44.45,Shipped,Seller Fulfilled,Priority,Marketplace,Melbourne,VIC,Boxing Day,101,3,50
ORD-2024-112968,2024-12-23,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,49.86,0.15,0,Cancelled,FBA,Priority,Marketplace,Adelaide,SA,Holiday Bundle,97,3,60
ORD-2024-112969,2024-12-23,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,2,52.01,0.2,83.22,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Hobart,TAS,Holiday Bundle,108,1,75
ORD-2024-112970,2024-12-23,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,51.67,0,51.67,Delivered,Seller Fulfilled,Standard,Amazon App,Sydney,NSW,None,140,3,40
ORD-2024-112971,2024-12-23,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,39.73,0.05,37.74,Delivered,Seller Fulfilled,Standard,Amazon App,Brisbane,QLD,None,89,3,50
ORD-2024-112972,2024-12-23,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,40.06,0.05,38.06,Delivered,Seller Fulfilled,Priority,Amazon App,Hobart,TAS,Christmas Deal,57,3,50
ORD-2024-112973,2024-12-23,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,38.34,0.1,34.51,Delivered,Seller Fulfilled,Expedited,Marketplace,Canberra,ACT,None,108,1,60
ORD-2024-112974,2024-12-23,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,40.79,0.05,38.75,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Adelaide,SA,Christmas Deal,112,2,75
ORD-2024-112975,2024-12-23,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,3,38.12,0.15,97.21,Shipped,FBA,Priority,Amazon App,Adelaide,SA,None,116,3,40
ORD-2024-112983,2024-12-23,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,46.33,0.05,44.01,Delivered,Seller Fulfilled,Priority,Amazon App,Sydney,NSW,None,47,3,75
ORD-2024-112984,2024-12-23,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,46.11,0.2,36.89,Shipped,FBA,Expedited,Amazon App,Canberra,ACT,None,76,2,60
ORD-2024-112985,2024-12-23,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,42.79,0,42.79,Delivered,FBA,Expedited,Amazon.com.au,Melbourne,VIC,Holiday Bundle,152,1,75
ORD-2024-112986,2024-12-23,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,44.89,0.05,42.65,Delivered,Seller Fulfilled,Standard,Amazon App,Melbourne,VIC,Christmas Deal,150,3,75
ORD-2024-112987,2024-12-23,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,44.6,0.1,40.14,Delivered,Seller Fulfilled,Standard,Amazon App,Adelaide,SA,None,110,5,40
ORD-2024-112988,2024-12-23,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,46.67,0,46.67,Shipped,FBA,Priority,Amazon.com.au,Hobart,TAS,Boxing Day,131,5,60
ORD-2024-112989,2024-12-23,2024,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,43.59,0.2,34.87,Delivered,Seller Fulfilled,Expedited,Marketplace,Hobart,TAS,Holiday Bundle,66,4,60
ORD-2024-112990,2024-12-23,2024,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,82.4,0.1,74.16,Delivered,Seller Fulfilled,Expedited,Marketplace,Adelaide,SA,None,148,5,90
ORD-2024-112991,2024-12-23,2024,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,81.05,0,81.05,Delivered,Seller Fulfilled,Priority,Amazon App,Adelaide,SA,Holiday Bundle,209,1,75
ORD-2024-112992,2024-12-23,2024,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,81.47,0.05,0,Cancelled,Seller Fulfilled,Standard,Amazon.com.au,Perth,WA,Boxing Day,117,1,60
ORD-2024-112976,2024-12-23,2024,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,2,30.47,0.2,48.75,Delivered,Seller Fulfilled,Expedited,Marketplace,Adelaide,SA,None,78,3,50
ORD-2024-112977,2024-12-23,2024,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,29.69,0.1,0,Cancelled,FBA,Expedited,Amazon App,Brisbane,QLD,None,121,4,40
ORD-2024-112978,2024-12-23,2024,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,3,30.95,0.15,0,Cancelled,FBA,Standard,Marketplace,Melbourne,VIC,Boxing Day,119,2,75
ORD-2024-112979,2024-12-23,2024,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,30.36,0.05,28.84,Delivered,FBA,Standard,Marketplace,Melbourne,VIC,Boxing Day,98,2,90
ORD-2024-112980,2024-12-23,2024,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,31.28,0.1,28.15,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Adelaide,SA,None,128,3,60
ORD-2024-112981,2024-12-23,2024,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,29.8,0.2,23.84,Delivered,Seller Fulfilled,Standard,Amazon App,Canberra,ACT,None,59,5,50
ORD-2024-112982,2024-12-23,2024,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,3,36.35,0.05,103.6,Shipped,Seller Fulfilled,Standard,Amazon App,Melbourne,VIC,None,115,4,50
ORD-2024-112993,2024-12-23,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.91,0.2,20.73,Delivered,FBA,Priority,Marketplace,Melbourne,VIC,Boxing Day,112,4,60
ORD-2024-112994,2024-12-23,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,3,25.81,0.2,61.94,Shipped,Seller Fulfilled,Standard,Amazon App,Sydney,NSW,Holiday Bundle,83,5,40
ORD-2024-112995,2024-12-23,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,3,24.98,0,74.94,Shipped,FBA,Priority,Amazon.com.au,Canberra,ACT,Boxing Day,67,2,90
ORD-2024-112996,2024-12-23,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,3,25.84,0.05,73.64,Delivered,FBA,Standard,Marketplace,Melbourne,VIC,Holiday Bundle,156,5,40
ORD-2024-112997,2024-12-23,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.83,0.1,23.25,Delivered,Seller Fulfilled,Expedited,Amazon App,Adelaide,SA,Christmas Deal,116,1,40
ORD-2024-112998,2024-12-23,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.77,0.1,23.19,Delivered,FBA,Standard,Amazon App,Hobart,TAS,Christmas Deal,76,2,40
ORD-2024-112999,2024-12-23,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.75,0.05,23.51,Shipped,Seller Fulfilled,Priority,Marketplace,Brisbane,QLD,Christmas Deal,194,3,75
ORD-2024-113000,2024-12-23,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.74,0,24.74,Delivered,Seller Fulfilled,Priority,Amazon App,Adelaide,SA,Boxing Day,31,2,75
ORD-2024-113001,2024-12-23,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.85,0.1,0,Cancelled,Seller Fulfilled,Expedited,Amazon App,Hobart,TAS,None,115,2,50
ORD-2024-113002,2024-12-23,2024,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.53,0.05,23.3,Shipped,FBA,Expedited,Amazon.com.au,Canberra,ACT,None,163,3,90
ORD-2024-113003,2024-12-23,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,56.91,0.1,51.22,Shipped,FBA,Standard,Amazon App,Brisbane,QLD,None,177,3,50
ORD-2024-113004,2024-12-23,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,52.32,0.1,47.09,Delivered,Seller Fulfilled,Standard,Amazon App,Adelaide,SA,Boxing Day,120,3,40
ORD-2024-113005,2024-12-23,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,4,56.54,0,226.16,Delivered,FBA,Expedited,Amazon.com.au,Melbourne,VIC,Christmas Deal,22,3,90
ORD-2024-113006,2024-12-23,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,2,55.1,0.1,99.18,Delivered,FBA,Expedited,Amazon App,Melbourne,VIC,Christmas Deal,71,2,60
ORD-2024-113007,2024-12-23,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,2,57.69,0.05,109.61,Delivered,Seller Fulfilled,Standard,Amazon.com.au,Perth,WA,Holiday Bundle,86,3,60
ORD-2024-113008,2024-12-23,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,53.07,0.05,50.42,Delivered,Seller Fulfilled,Standard,Amazon App,Sydney,NSW,None,165,5,40
ORD-2024-113009,2024-12-23,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,3,53.98,0.15,137.65,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Canberra,ACT,Boxing Day,76,3,50
ORD-2024-113010,2024-12-23,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,54.66,0,54.66,Delivered,FBA,Expedited,Amazon App,Hobart,TAS,None,215,5,50
ORD-2024-113011,2024-12-23,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,56.33,0,0,Cancelled,Seller Fulfilled,Standard,Amazon App,Sydney,NSW,None,172,2,60
ORD-2024-113012,2024-12-23,2024,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,55.3,0.05,52.53,Shipped,FBA,Expedited,Amazon.com.au,Brisbane,QLD,Christmas Deal,144,3,50
ORD-2024-113013,2024-12-23,2024,12,Dec,AMZ-KIT-001,B0KIT001,Air Fryer 5L,Kitchen,Appliances,1,95.37,0,95.37,Shipped,Seller Fulfilled,Standard,Marketplace,Brisbane,QLD,Boxing Day,121,4,50
ORD-2024-113014,2024-12-23,2024,12,Dec,AMZ-KIT-001,B0KIT001,Air Fryer 5L,Kitchen,Appliances,1,99.75,0.1,89.78,Shipped,FBA,Expedited,Marketplace,Adelaide,SA,Boxing Day,91,2,75
ORD-2024-113015,2024-12-23,2024,12,Dec,AMZ-KIT-001,B0KIT001,Air Fryer 5L,Kitchen,Appliances,1,103.26,0,103.26,Delivered,Seller Fulfilled,Expedited,Marketplace,Melbourne,VIC,Christmas Deal,83,4,50
ORD-2024-113016,2024-12-24,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,2,50.94,0.2,81.5,Shipped,Seller Fulfilled,Priority,Marketplace,Perth,WA,None,57,2,75
ORD-2024-113017,2024-12-24,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,48.8,0.2,0,Cancelled,FBA,Priority,Marketplace,Hobart,TAS,None,152,2,40
ORD-2024-113018,2024-12-24,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,48.5,0.1,0,Cancelled,FBA,Priority,Marketplace,Adelaide,SA,None,143,5,60
ORD-2024-113019,2024-12-24,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,50.43,0.05,47.91,Delivered,Seller Fulfilled,Standard,Amazon App,Brisbane,QLD,Boxing Day,62,2,40
ORD-2024-113020,2024-12-24,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,52.37,0.15,44.51,Delivered,FBA,Standard,Amazon App,Sydney,NSW,Christmas Deal,112,5,90
ORD-2024-113021,2024-12-24,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,49.33,0.15,41.93,Delivered,FBA,Priority,Marketplace,Hobart,TAS,Christmas Deal,124,3,50
ORD-2024-113022,2024-12-24,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,3,50.35,0.05,143.5,Delivered,FBA,Standard,Marketplace,Canberra,ACT,None,136,1,50
ORD-2024-113023,2024-12-24,2024,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,47.71,0,47.71,Shipped,Seller Fulfilled,Expedited,Amazon App,Adelaide,SA,Boxing Day,95,4,75
ORD-2024-113024,2024-12-24,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,40.71,0,40.71,Delivered,FBA,Priority,Amazon App,Canberra,ACT,None,160,4,50
ORD-2024-113025,2024-12-24,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,4,40.62,0.1,146.23,Delivered,FBA,Expedited,Amazon App,Canberra,ACT,Holiday Bundle,51,5,90
ORD-2024-113026,2024-12-24,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,40.82,0.2,32.66,Delivered,Seller Fulfilled,Standard,Amazon App,Hobart,TAS,Boxing Day,122,4,90
ORD-2024-113027,2024-12-24,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,3,38.65,0.1,0,Cancelled,FBA,Expedited,Amazon.com.au,Perth,WA,Holiday Bundle,148,5,90
ORD-2024-113028,2024-12-24,2024,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,40.89,0.2,32.71,Shipped,Seller Fulfilled,Standard,Amazon App,Sydney,NSW,None,131,1,60
